# time   Gyr   epot km2 / s2 ekin km2 / s2 ang.mom. km kpc / s    x    kpc      vx   km / s   y    kpc      vy   km / s   
0.78223378     -7.8871E+00   4.0862E+00    1.0000000000E+00       0.40734024    2.85737987    -0.36254346   -0.08819257   
0.79201170     -7.5876E+00   3.7867E+00    1.0000000000E+00       0.43538265    2.75198911    -0.36296256   0.00259767    
0.80178962     -7.3199E+00   3.5190E+00    1.0000000000E+00       0.46239651    2.65159559    -0.36252320   0.08377025    
0.81156754     -7.0792E+00   3.2783E+00    1.0000000000E+00       0.48842963    2.55576991    -0.36131414   0.15675581    
0.82134547     -6.8616E+00   3.0607E+00    1.0000000000E+00       0.51352568    2.46411850    -0.35941126   0.22271147    
0.83112339     -6.6642E+00   2.8633E+00    1.0000000000E+00       0.53772459    2.37628399    -0.35687997   0.28258301    
0.84090131     -6.4842E+00   2.6833E+00    1.0000000000E+00       0.56106289    2.29194346    -0.35377709   0.33715100    
0.85067923     -6.3197E+00   2.5187E+00    1.0000000000E+00       0.58357403    2.21080582    -0.35015230   0.38706531    
0.86045716     -6.1686E+00   2.3677E+00    1.0000000000E+00       0.60528870    2.13260882    -0.34604933   0.43287136    
0.87023508     -6.0296E+00   2.2287E+00    1.0000000000E+00       0.62623513    2.05711616    -0.34150690   0.47503027    
0.88001300     -5.9013E+00   2.1004E+00    1.0000000000E+00       0.64643925    1.98411458    -0.33655946   0.51393456    
0.88979092     -5.7827E+00   1.9818E+00    1.0000000000E+00       0.66592500    1.91341139    -0.33123783   0.54992042    
0.89956884     -5.6727E+00   1.8718E+00    1.0000000000E+00       0.68471448    1.84483210    -0.32556972   0.58327747    
0.90934677     -5.5706E+00   1.7697E+00    1.0000000000E+00       0.70282813    1.77821836    -0.31958013   0.61425650    
0.91912469     -5.4756E+00   1.6747E+00    1.0000000000E+00       0.72028486    1.71342619    -0.31329172   0.64307581    
0.92890261     -5.3871E+00   1.5862E+00    1.0000000000E+00       0.73710223    1.65032430    -0.30672511   0.66992621    
0.93868053     -5.3045E+00   1.5036E+00    1.0000000000E+00       0.75329653    1.58879273    -0.29989913   0.69497524    
0.94845846     -5.2274E+00   1.4265E+00    1.0000000000E+00       0.76888290    1.52872161    -0.29283106   0.71837056    
0.95823638     -5.1554E+00   1.3544E+00    1.0000000000E+00       0.78387544    1.47001003    -0.28553675   0.74024276    
0.96801430     -5.0879E+00   1.2870E+00    1.0000000000E+00       0.79828728    1.41256512    -0.27803084   0.76070776    
0.97779222     -5.0248E+00   1.2239E+00    1.0000000000E+00       0.81213064    1.35630120    -0.27032689   0.77986875    
0.98757014     -4.9657E+00   1.1647E+00    1.0000000000E+00       0.82541694    1.30113901    -0.26243747   0.79781786    
0.99734807     -4.9102E+00   1.1093E+00    1.0000000000E+00       0.83815681    1.24700508    -0.25437426   0.81463754    
1.00712599     -4.8583E+00   1.0574E+00    1.0000000000E+00       0.85036021    1.19383113    -0.24614820   0.83040177    
1.01690391     -4.8097E+00   1.0087E+00    1.0000000000E+00       0.86203639    1.14155357    -0.23776949   0.84517706    
1.02668183     -4.7641E+00   9.6313E-01    1.0000000000E+00       0.87319404    1.09011303    -0.22924772   0.85902335    
1.03645975     -4.7213E+00   9.2042E-01    1.0000000000E+00       0.88384123    1.03945393    -0.22059191   0.87199470    
1.04623768     -4.6813E+00   8.8043E-01    1.0000000000E+00       0.89398553    0.98952417    -0.21181055   0.88413997    
1.05601560     -4.6439E+00   8.4302E-01    1.0000000000E+00       0.90363396    0.94027472    -0.20291169   0.89550338    
1.06579352     -4.6090E+00   8.0806E-01    1.0000000000E+00       0.91279311    0.89165941    -0.19390293   0.90612496    
1.07557144     -4.5763E+00   7.7543E-01    1.0000000000E+00       0.92146910    0.84363460    -0.18479152   0.91604101    
1.08534937     -4.5459E+00   7.4501E-01    1.0000000000E+00       0.92966762    0.79615898    -0.17558433   0.92528441    
1.09512729     -4.5176E+00   7.1672E-01    1.0000000000E+00       0.93739396    0.74919333    -0.16628795   0.93388502    
1.10490521     -4.4914E+00   6.9045E-01    1.0000000000E+00       0.94465304    0.70270034    -0.15690866   0.94186986    
1.11468313     -4.4671E+00   6.6614E-01    1.0000000000E+00       0.95144941    0.65664440    -0.14745251   0.94926344    
1.12446105     -4.4446E+00   6.4371E-01    1.0000000000E+00       0.95778726    0.61099148    -0.13792527   0.95608792    
1.13423898     -4.4240E+00   6.2308E-01    1.0000000000E+00       0.96367046    0.56570895    -0.12833256   0.96236334    
1.14401690     -4.4051E+00   6.0421E-01    1.0000000000E+00       0.96910256    0.52076543    -0.11867976   0.96810774    
1.15379482     -4.3880E+00   5.8704E-01    1.0000000000E+00       0.97408679    0.47613072    -0.10897210   0.97333733    
1.16357274     -4.3724E+00   5.7152E-01    1.0000000000E+00       0.97862609    0.43177559    -0.09921466   0.97806663    
1.17335067     -4.3585E+00   5.5761E-01    1.0000000000E+00       0.98272313    0.38767175    -0.08941238   0.98230856    
1.18312859     -4.3462E+00   5.4527E-01    1.0000000000E+00       0.98638027    0.34379172    -0.07957006   0.98607454    
