# time   Gyr   epot km2 / s2 ekin km2 / s2 ang.mom. km kpc / s    x    kpc      vy   km / s   y    kpc      vx   km / s   z    kpc      vz   km / s   
1.192907       -4.335381     0.534464      1.0000000000E+00       0.989600      0.300109      -0.069692     0.989375      0.000000      0.000000      
1.202684       -4.326086     0.525169      1.0000000000E+00       0.992383      0.256597      -0.059784     0.992217      0.000000      0.000000      
1.212462       -4.318275     0.517358      1.0000000000E+00       0.994732      0.213230      -0.049850     0.994610      0.000000      0.000000      
1.222240       -4.311930     0.511012      1.0000000000E+00       0.996648      0.169983      -0.039893     0.996559      0.000000      0.000000      
1.232018       -4.307032     0.506115      1.0000000000E+00       0.998132      0.126831      -0.029920     0.998070      0.000000      0.000000      
1.241796       -4.303570     0.502652      1.0000000000E+00       0.999185      0.083750      -0.019933     0.999145      0.000000      0.000000      
1.251574       -4.301534     0.500617      1.0000000000E+00       0.999807      0.040716      -0.009938     0.999788      0.000000      0.000000      
1.261352       -4.300921     0.500003      1.0000000000E+00       0.999999      -0.002297     0.000061      1.000001      0.000000      0.000000      
1.271130       -4.301727     0.500809      1.0000000000E+00       0.999761      -0.045311     0.010060      0.999783      0.000000      0.000000      
1.280908       -4.303955     0.503038      1.0000000000E+00       0.999093      -0.088351     0.020055      0.999134      0.000000      0.000000      
1.290686       -4.307611     0.506694      1.0000000000E+00       0.997994      -0.131441     0.030042      0.998053      0.000000      0.000000      
1.300464       -4.312704     0.511787      1.0000000000E+00       0.996464      -0.174606     0.040015      0.996537      0.000000      0.000000      
1.310242       -4.319247     0.518330      1.0000000000E+00       0.994502      -0.217871     0.049971      0.994581      0.000000      0.000000      
1.320019       -4.327257     0.526340      1.0000000000E+00       0.992106      -0.261259     0.059905      0.992182      0.000000      0.000000      
1.329797       -4.336755     0.535838      1.0000000000E+00       0.989276      -0.304796     0.069813      0.989331      0.000000      0.000000      
1.339575       -4.347766     0.546849      1.0000000000E+00       0.986010      -0.348508     0.079690      0.986022      0.000000      0.000000      
1.349353       -4.360319     0.559402      1.0000000000E+00       0.982305      -0.392422     0.089532      0.982247      0.000000      0.000000      
1.359131       -4.374447     0.573530      1.0000000000E+00       0.978160      -0.436563     0.099333      0.977994      0.000000      0.000000      
1.368909       -4.390188     0.589271      1.0000000000E+00       0.973573      -0.480960     0.109090      0.973252      0.000000      0.000000      
1.378687       -4.407587     0.606670      1.0000000000E+00       0.968540      -0.525642     0.118797      0.968009      0.000000      0.000000      
1.388465       -4.426692     0.625774      1.0000000000E+00       0.963059      -0.570636     0.128449      0.962249      0.000000      0.000000      
1.398243       -4.447556     0.646639      1.0000000000E+00       0.957126      -0.615975     0.138040      0.955956      0.000000      0.000000      
1.408021       -4.470240     0.669323      1.0000000000E+00       0.950738      -0.661689     0.147566      0.949112      0.000000      0.000000      
1.417799       -4.494812     0.693895      1.0000000000E+00       0.943891      -0.707811     0.157020      0.941697      0.000000      0.000000      
1.427577       -4.521345     0.720428      1.0000000000E+00       0.936581      -0.754376     0.166398      0.933687      0.000000      0.000000      
1.437355       -4.549921     0.749004      1.0000000000E+00       0.928802      -0.801419     0.175692      0.925059      0.000000      0.000000      
1.447132       -4.580630     0.779713      1.0000000000E+00       0.920551      -0.848979     0.184897      0.915785      0.000000      0.000000      
1.456910       -4.613573     0.812656      1.0000000000E+00       0.911821      -0.897093     0.194006      0.905835      0.000000      0.000000      
1.466688       -4.648859     0.847943      1.0000000000E+00       0.902607      -0.945805     0.203011      0.895175      0.000000      0.000000      
1.476466       -4.686610     0.885693      1.0000000000E+00       0.892902      -0.995158     0.211907      0.883769      0.000000      0.000000      
1.486244       -4.726959     0.926042      1.0000000000E+00       0.882701      -1.045199     0.220684      0.871576      0.000000      0.000000      
1.496022       -4.770054     0.969138      1.0000000000E+00       0.871996      -1.095977     0.229335      0.858552      0.000000      0.000000      
1.505800       -4.816059     1.015143      1.0000000000E+00       0.860779      -1.147544     0.237852      0.844646      0.000000      0.000000      
1.515578       -4.865154     1.064238      1.0000000000E+00       0.849042      -1.199958     0.246225      0.829805      0.000000      0.000000      
1.525356       -4.917541     1.116625      1.0000000000E+00       0.836777      -1.253278     0.254445      0.813968      0.000000      0.000000      
1.535134       -4.973440     1.172524      1.0000000000E+00       0.823974      -1.307568     0.262501      0.797067      0.000000      0.000000      
1.544912       -5.033101     1.232185      1.0000000000E+00       0.810622      -1.362897     0.270383      0.779027      0.000000      0.000000      
1.554690       -5.096799     1.295884      1.0000000000E+00       0.796712      -1.419340     0.278078      0.759764      0.000000      0.000000      
1.564468       -5.164843     1.363928      1.0000000000E+00       0.782232      -1.476977     0.285574      0.739186      0.000000      0.000000      
1.574245       -5.237579     1.436664      1.0000000000E+00       0.767168      -1.535894     0.292857      0.717187      0.000000      0.000000      
1.584023       -5.315395     1.514480      1.0000000000E+00       0.751509      -1.596186     0.299912      0.693650      0.000000      0.000000      
1.593801       -5.398729     1.597814      1.0000000000E+00       0.735240      -1.657955     0.306724      0.668442      0.000000      0.000000      
1.603579       -5.488077     1.687162      1.0000000000E+00       0.718345      -1.721312     0.313275      0.641414      0.000000      0.000000      
1.613357       -5.584001     1.783087      1.0000000000E+00       0.700808      -1.786378     0.319546      0.612394      0.000000      0.000000      
1.623135       -5.687142     1.886228      1.0000000000E+00       0.682611      -1.853288     0.325516      0.581188      0.000000      0.000000      
1.632913       -5.798234     1.997321      1.0000000000E+00       0.663735      -1.922187     0.331162      0.547576      0.000000      0.000000      
1.642691       -5.918120     2.117208      1.0000000000E+00       0.644160      -1.993236     0.336458      0.511300      0.000000      0.000000      
1.652469       -6.047776     2.246864      1.0000000000E+00       0.623863      -2.066611     0.341378      0.472066      0.000000      0.000000      
1.662247       -6.188333     2.387423      1.0000000000E+00       0.602820      -2.142510     0.345889      0.429531      0.000000      0.000000      
